"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"26/03/2025";"0200";"23,5";"24,0";"23,5";"91,0";"91,0";"89,0";"22,0";"22,1";"22,0";"1005,4";"1005,4";"1005,2";"1,0";"297,0";"2,1";"";"0,0"
"26/03/2025";"0300";"22,8";"23,5";"22,5";"96,0";"96,0";"91,0";"22,1";"22,1";"21,6";"1004,7";"1005,4";"1004,7";"1,3";"360,0";"1,8";"";"0,0"
"26/03/2025";"0400";"22,8";"22,9";"22,6";"95,0";"96,0";"95,0";"21,9";"22,1";"21,9";"1004,2";"1004,7";"1004,2";"0,4";"249,0";"1,8";"";"0,0"
"26/03/2025";"0500";"22,5";"22,8";"22,4";"96,0";"96,0";"95,0";"21,9";"22,0";"21,7";"1003,7";"1004,2";"1003,7";"0,7";"317,0";"1,7";"";"0,0"
"26/03/2025";"0600";"22,6";"22,6";"22,5";"96,0";"96,0";"96,0";"21,9";"21,9";"21,8";"1003,7";"1003,8";"1003,7";"0,9";"320,0";"2,3";"";"0,0"
"26/03/2025";"0700";"22,4";"22,7";"22,3";"96,0";"96,0";"96,0";"21,8";"21,9";"21,6";"1003,6";"1003,8";"1003,6";"0,4";"302,0";"2,0";"";"0,0"
"26/03/2025";"0800";"22,1";"22,4";"22,0";"98,0";"98,0";"96,0";"21,7";"21,8";"21,6";"1003,8";"1003,8";"1003,6";"0,5";"299,0";"1,2";"";"0,0"
"26/03/2025";"0900";"24,0";"24,0";"22,1";"93,0";"98,0";"92,0";"22,7";"22,7";"21,7";"1004,3";"1004,3";"1003,8";"1,0";"302,0";"1,7";"110,80";"0,0"
"26/03/2025";"1000";"26,9";"26,9";"24,0";"77,0";"93,0";"77,0";"22,6";"22,9";"22,1";"1004,9";"1004,9";"1004,3";"0,9";"297,0";"2,6";"848,70";"0,0"
"26/03/2025";"1100";"28,1";"28,1";"26,4";"77,0";"81,0";"75,0";"23,8";"23,8";"22,2";"1005,2";"1005,2";"1004,9";"2,2";"24,0";"4,5";"1672,20";"0,0"
"26/03/2025";"1200";"29,2";"29,7";"28,1";"68,0";"77,0";"66,0";"22,7";"23,8";"22,2";"1005,6";"1005,7";"1005,2";"3,1";"41,0";"5,4";"2312,10";"0,0"
"26/03/2025";"1300";"30,0";"31,4";"28,6";"61,0";"71,0";"56,0";"21,7";"23,5";"21,2";"1005,3";"1005,6";"1005,3";"3,2";"83,0";"6,8";"2403,30";"0,0"
"26/03/2025";"1400";"30,8";"31,8";"30,1";"58,0";"62,0";"55,0";"21,5";"22,5";"21,0";"1004,6";"1005,3";"1004,6";"3,8";"105,0";"7,7";"3512,80";"0,0"
"26/03/2025";"1500";"30,5";"32,2";"30,5";"58,0";"59,0";"54,0";"21,5";"22,2";"20,8";"1003,9";"1004,6";"1003,9";"4,5";"109,0";"8,4";"3691,20";"0,0"
"26/03/2025";"1600";"31,4";"31,4";"30,0";"56,0";"62,0";"54,0";"21,6";"22,2";"20,7";"1003,0";"1003,9";"1003,0";"4,1";"96,0";"8,4";"3460,80";"0,0"
"26/03/2025";"1700";"31,5";"31,7";"30,0";"59,0";"63,0";"53,0";"22,4";"22,8";"20,8";"1002,4";"1003,1";"1002,3";"3,8";"83,0";"7,0";"2923,40";"0,0"
"26/03/2025";"1800";"30,2";"31,5";"29,7";"64,0";"66,0";"59,0";"22,5";"23,1";"21,7";"1002,1";"1002,4";"1002,0";"3,8";"102,0";"7,0";"2339,50";"0,0"
"26/03/2025";"1900";"28,7";"30,3";"28,7";"70,0";"70,0";"58,0";"22,8";"22,9";"20,9";"1002,1";"1002,2";"1002,1";"3,6";"83,0";"6,9";"814,80";"0,0"
"26/03/2025";"2000";"27,9";"29,2";"27,9";"76,0";"77,0";"69,0";"23,4";"23,5";"22,8";"1002,4";"1002,4";"1002,1";"3,5";"110,0";"7,3";"207,50";"0,0"
"26/03/2025";"2100";"27,2";"28,0";"27,2";"78,0";"79,0";"76,0";"23,1";"23,4";"23,0";"1002,9";"1002,9";"1002,4";"2,9";"100,0";"6,9";"22,50";"0,0"
"26/03/2025";"2200";"26,9";"27,2";"26,8";"80,0";"80,0";"78,0";"23,0";"23,1";"22,9";"1003,6";"1003,6";"1002,9";"2,7";"95,0";"5,1";"";"0,0"
"26/03/2025";"2300";"26,7";"27,0";"26,6";"81,0";"81,0";"79,0";"23,2";"23,2";"22,9";"1003,9";"1003,9";"1003,6";"2,7";"79,0";"5,1";"";"0,0"
"27/03/2025";"0000";"27,0";"27,1";"26,6";"78,0";"81,0";"78,0";"22,9";"23,2";"22,8";"1004,2";"1004,2";"1003,9";"2,0";"97,0";"5,3";"";"0,0"
"27/03/2025";"0100";"27,1";"27,2";"26,9";"78,0";"80,0";"78,0";"22,9";"23,1";"22,9";"1004,3";"1004,3";"1004,2";"2,7";"78,0";"4,7";"";"0,0"
"27/03/2025";"0200";"27,0";"27,1";"26,5";"80,0";"83,0";"78,0";"23,2";"23,4";"22,9";"1004,4";"1004,4";"1004,3";"2,0";"85,0";"5,1";"";"0,0"
"27/03/2025";"0300";"27,0";"27,2";"27,0";"80,0";"80,0";"78,0";"23,2";"23,3";"22,9";"1004,0";"1004,4";"1004,0";"2,5";"90,0";"4,5";"";"0,0"
"27/03/2025";"0400";"26,3";"27,0";"26,3";"84,0";"84,0";"79,0";"23,3";"23,3";"22,9";"1003,5";"1004,0";"1003,5";"1,8";"80,0";"4,5";"";"0,0"
"27/03/2025";"0500";"25,1";"26,6";"25,0";"93,0";"93,0";"82,0";"23,9";"24,0";"23,0";"1002,9";"1003,5";"1002,9";"0,2";"175,0";"4,0";"";"0,2"
"27/03/2025";"0600";"25,0";"25,5";"24,9";"93,0";"94,0";"92,0";"23,8";"24,1";"23,7";"1002,5";"1002,9";"1002,5";"0,3";"99,0";"1,2";"";"0,0"
"27/03/2025";"0700";"25,9";"26,1";"25,0";"88,0";"93,0";"86,0";"23,8";"24,1";"23,4";"1002,6";"1002,6";"1002,5";"0,6";"69,0";"2,1";"0,20";"0,0"
"27/03/2025";"0800";"25,3";"25,9";"25,3";"92,0";"92,0";"88,0";"23,8";"24,2";"23,7";"1002,5";"1002,6";"1002,4";"1,2";"9,0";"2,0";"";"0,0"
"27/03/2025";"0900";"25,5";"25,5";"24,8";"92,0";"95,0";"92,0";"24,1";"24,4";"23,7";"1003,2";"1003,2";"1002,5";"1,3";"2,0";"1,9";"33,90";"0,0"
"27/03/2025";"1000";"26,4";"26,5";"25,5";"89,0";"92,0";"87,0";"24,4";"24,4";"24,0";"1004,0";"1004,0";"1003,2";"0,6";"133,0";"1,9";"305,30";"0,2"
"27/03/2025";"1100";"28,1";"28,1";"26,4";"82,0";"90,0";"82,0";"24,6";"25,0";"24,3";"1004,4";"1004,4";"1004,0";"2,2";"124,0";"4,6";"841,80";"0,0"
"27/03/2025";"1200";"28,1";"29,1";"27,9";"81,0";"82,0";"77,0";"24,6";"25,4";"24,2";"1005,1";"1005,2";"1004,4";"4,0";"107,0";"7,4";"1267,70";"0,0"
"27/03/2025";"1300";"29,5";"30,0";"28,1";"75,0";"83,0";"73,0";"24,6";"25,1";"23,7";"1005,0";"1005,2";"1004,9";"3,9";"111,0";"7,5";"1841,00";"0,0"
"27/03/2025";"1400";"29,9";"30,3";"29,1";"72,0";"76,0";"70,0";"24,2";"24,7";"23,8";"1004,2";"1005,0";"1004,1";"4,2";"96,0";"7,6";"2309,10";"0,0"
"27/03/2025";"1500";"29,7";"30,5";"29,0";"74,0";"76,0";"69,0";"24,5";"24,9";"23,8";"1003,2";"1004,2";"1003,2";"5,1";"106,0";"8,6";"2665,70";"0,0"
"27/03/2025";"1600";"30,6";"30,9";"29,4";"70,0";"73,0";"66,0";"24,4";"24,5";"23,3";"1002,4";"1003,3";"1002,4";"4,7";"101,0";"8,3";"2305,80";"0,0"
"27/03/2025";"1700";"30,0";"30,8";"29,3";"69,0";"72,0";"68,0";"23,8";"24,4";"23,5";"1001,8";"1002,4";"1001,8";"3,7";"123,0";"8,7";"2639,00";"0,0"
"27/03/2025";"1800";"29,3";"30,8";"29,1";"72,0";"72,0";"68,0";"23,8";"24,3";"23,2";"1001,4";"1001,8";"1001,3";"3,2";"117,0";"7,7";"1781,50";"0,0"
"27/03/2025";"1900";"28,4";"29,4";"28,3";"77,0";"77,0";"71,0";"23,9";"24,1";"23,6";"1001,4";"1001,4";"1001,2";"4,0";"106,0";"7,1";"632,90";"0,0"
"27/03/2025";"2000";"27,7";"28,5";"27,7";"79,0";"79,0";"76,0";"23,7";"24,0";"23,5";"1001,7";"1001,8";"1001,4";"3,5";"111,0";"6,7";"333,80";"0,0"
"27/03/2025";"2100";"27,1";"27,7";"27,1";"80,0";"81,0";"79,0";"23,4";"23,9";"23,4";"1001,9";"1001,9";"1001,5";"3,2";"94,0";"6,5";"25,80";"0,0"
"27/03/2025";"2200";"26,9";"27,2";"26,8";"81,0";"81,0";"80,0";"23,3";"23,7";"23,2";"1002,3";"1002,3";"1001,9";"3,1";"90,0";"5,7";"";"0,0"
"27/03/2025";"2300";"26,9";"27,1";"26,8";"83,0";"83,0";"80,0";"23,7";"23,7";"23,3";"1002,9";"1002,9";"1002,3";"2,2";"99,0";"5,3";"";"0,0"
"28/03/2025";"0000";"26,5";"27,0";"26,5";"84,0";"84,0";"82,0";"23,5";"23,7";"23,5";"1003,4";"1003,4";"1002,9";"1,7";"98,0";"4,2";"";"0,0"
"28/03/2025";"0100";"25,9";"26,7";"25,9";"87,0";"87,0";"83,0";"23,6";"23,7";"23,5";"1003,4";"1003,5";"1003,3";"1,2";"54,0";"3,7";"";"0,0"
"28/03/2025";"0200";"25,2";"25,9";"25,2";"90,0";"90,0";"87,0";"23,5";"23,6";"23,4";"1003,1";"1003,4";"1003,1";"0,5";"299,0";"2,1";"";"0,0"
"28/03/2025";"0300";"24,7";"25,2";"24,7";"93,0";"93,0";"90,0";"23,5";"23,6";"23,5";"1002,7";"1003,1";"1002,7";"0,5";"242,0";"1,1";"";"0,0"
"28/03/2025";"0400";"24,6";"24,8";"24,6";"93,0";"94,0";"93,0";"23,5";"23,7";"23,5";"1002,2";"1002,7";"1002,2";"0,9";"250,0";"1,5";"";"0,0"
"28/03/2025";"0500";"24,4";"24,6";"24,2";"95,0";"95,0";"93,0";"23,5";"23,6";"23,3";"1001,8";"1002,2";"1001,8";"0,5";"257,0";"1,5";"";"0,0"
"28/03/2025";"0600";"23,9";"24,4";"23,9";"96,0";"96,0";"95,0";"23,2";"23,5";"23,2";"1001,4";"1001,8";"1001,4";"0,7";"262,0";"1,6";"";"0,0"
"28/03/2025";"0700";"23,4";"23,9";"23,4";"98,0";"98,0";"96,0";"23,1";"23,2";"23,1";"1001,4";"1001,5";"1001,3";"0,4";"237,0";"1,3";"";"0,0"
"28/03/2025";"0800";"23,7";"23,7";"23,4";"98,0";"98,0";"98,0";"23,4";"23,4";"23,1";"1001,8";"1001,8";"1001,3";"0,7";"288,0";"1,8";"";"0,0"
"28/03/2025";"0900";"24,0";"24,0";"23,7";"98,0";"98,0";"97,0";"23,6";"23,6";"23,3";"1002,4";"1002,4";"1001,8";"0,5";"255,0";"1,8";"43,30";"0,0"
"28/03/2025";"1000";"27,7";"28,0";"24,0";"81,0";"98,0";"79,0";"24,1";"24,5";"23,6";"1003,1";"1003,1";"1002,4";"0,6";"56,0";"1,8";"893,20";"0,0"
"28/03/2025";"1100";"28,6";"29,0";"27,7";"75,0";"81,0";"71,0";"23,6";"24,5";"23,2";"1003,5";"1003,5";"1003,1";"1,4";"113,0";"4,3";"1532,70";"0,0"
"28/03/2025";"1200";"29,5";"30,2";"27,9";"72,0";"77,0";"69,0";"23,9";"24,4";"23,0";"1004,0";"1004,0";"1003,5";"3,3";"119,0";"6,5";"1847,20";"0,0"
"28/03/2025";"1300";"29,7";"31,2";"29,0";"68,0";"74,0";"65,0";"23,3";"24,2";"23,0";"1003,8";"1004,0";"1003,7";"3,7";"111,0";"6,9";"2725,00";"0,0"
"28/03/2025";"1400";"31,7";"31,7";"29,7";"65,0";"69,0";"63,0";"24,2";"24,2";"22,5";"1003,2";"1003,8";"1003,2";"3,7";"97,0";"7,5";"2979,50";"0,0"
"28/03/2025";"1500";"31,3";"31,9";"30,4";"64,0";"66,0";"60,0";"23,8";"24,2";"22,4";"1002,4";"1003,2";"1002,4";"4,3";"115,0";"7,3";"3774,70";"0,0"
"28/03/2025";"1600";"31,4";"31,7";"30,2";"59,0";"68,0";"59,0";"22,5";"24,7";"22,3";"1001,8";"1002,5";"1001,8";"5,2";"84,0";"10,2";"3439,20";"0,0"
"28/03/2025";"1700";"30,6";"31,5";"29,7";"66,0";"67,0";"58,0";"23,4";"23,6";"21,8";"1001,2";"1001,8";"1001,2";"4,8";"92,0";"8,1";"2447,30";"0,0"
"28/03/2025";"1800";"29,6";"31,0";"29,1";"71,0";"73,0";"62,0";"23,7";"23,9";"22,5";"1000,8";"1001,3";"1000,8";"5,2";"84,0";"8,7";"1497,40";"0,0"
"28/03/2025";"1900";"28,9";"29,8";"28,9";"72,0";"75,0";"68,0";"23,3";"24,3";"23,1";"1001,0";"1001,1";"1000,8";"4,7";"90,0";"7,8";"735,10";"0,0"
"28/03/2025";"2000";"28,1";"29,7";"28,1";"77,0";"77,0";"70,0";"23,7";"24,0";"22,9";"1001,0";"1001,1";"1001,0";"3,9";"85,0";"8,2";"227,20";"0,0"
"28/03/2025";"2100";"27,2";"28,1";"27,2";"79,0";"80,0";"77,0";"23,3";"24,1";"23,1";"1001,6";"1001,6";"1001,0";"2,8";"72,0";"7,2";"20,10";"0,0"
"28/03/2025";"2200";"26,2";"27,3";"26,2";"88,0";"88,0";"79,0";"24,1";"24,1";"23,4";"1002,3";"1002,3";"1001,6";"1,8";"59,0";"5,3";"";"0,0"
"28/03/2025";"2300";"26,2";"26,4";"26,1";"88,0";"88,0";"87,0";"24,1";"24,1";"24,0";"1002,8";"1002,8";"1002,3";"1,6";"9,0";"3,0";"";"0,0"
"29/03/2025";"0000";"25,9";"26,3";"25,8";"90,0";"90,0";"88,0";"24,1";"24,2";"23,9";"1003,2";"1003,3";"1002,8";"1,0";"3,0";"2,6";"";"0,0"
"29/03/2025";"0100";"25,8";"26,0";"25,5";"92,0";"92,0";"90,0";"24,3";"24,3";"24,0";"1003,5";"1003,5";"1003,1";"1,2";"22,0";"1,8";"";"0,0"
"29/03/2025";"0200";"24,9";"25,9";"24,8";"93,0";"93,0";"90,0";"23,6";"24,5";"23,5";"1003,3";"1003,7";"1003,3";"0,5";"19,0";"4,5";"";"0,0"
"29/03/2025";"0300";"25,0";"25,3";"24,7";"90,0";"93,0";"88,0";"23,2";"23,7";"23,1";"1002,9";"1003,3";"1002,9";"2,4";"18,0";"4,3";"";"0,0"
"29/03/2025";"0400";"25,1";"25,1";"24,6";"94,0";"94,0";"90,0";"23,9";"23,9";"23,2";"1002,4";"1002,9";"1002,3";"1,2";"336,0";"3,8";"";"0,0"
"29/03/2025";"0500";"24,9";"25,1";"24,8";"92,0";"94,0";"91,0";"23,5";"23,9";"23,2";"1002,0";"1002,4";"1002,0";"0,5";"97,0";"3,6";"";"0,0"
"29/03/2025";"0600";"24,5";"25,0";"24,4";"97,0";"97,0";"91,0";"24,0";"24,0";"23,4";"1002,0";"1002,1";"1001,8";"1,0";"56,0";"3,6";"";"0,4"
"29/03/2025";"0700";"24,3";"24,8";"24,3";"97,0";"98,0";"97,0";"23,8";"24,4";"23,8";"1002,0";"1002,0";"1001,8";"1,8";"360,0";"3,2";"";"0,0"
"29/03/2025";"0800";"24,3";"24,4";"24,2";"98,0";"98,0";"97,0";"23,9";"24,1";"23,7";"1002,1";"1002,3";"1002,0";"0,5";"271,0";"3,2";"";"0,0"
"29/03/2025";"0900";"24,5";"24,5";"24,2";"99,0";"99,0";"98,0";"24,3";"24,4";"23,8";"1002,6";"1002,6";"1002,1";"0,8";"263,0";"1,8";"65,90";"0,0"
"29/03/2025";"1000";"27,2";"27,3";"24,5";"81,0";"99,0";"81,0";"23,7";"24,7";"23,5";"1003,4";"1003,4";"1002,6";"1,4";"360,0";"3,1";"838,50";"0,0"
"29/03/2025";"1100";"28,0";"28,0";"27,0";"80,0";"84,0";"79,0";"24,2";"24,4";"23,5";"1004,1";"1004,1";"1003,4";"2,1";"37,0";"4,4";"1321,30";"0,0"
"29/03/2025";"1200";"29,8";"30,3";"27,9";"65,0";"81,0";"64,0";"22,5";"24,9";"22,3";"1004,2";"1004,3";"1004,1";"3,6";"68,0";"6,3";"1995,10";"0,0"
"29/03/2025";"1300";"29,8";"30,8";"29,4";"66,0";"67,0";"60,0";"22,7";"23,5";"21,8";"1004,1";"1004,3";"1004,1";"3,0";"78,0";"7,4";"2351,40";"0,0"
"29/03/2025";"1400";"30,5";"32,2";"29,6";"60,0";"68,0";"55,0";"21,7";"23,4";"21,2";"1003,5";"1004,2";"1003,4";"4,0";"99,0";"7,4";"2794,80";"0,0"
"29/03/2025";"1500";"31,1";"31,9";"30,1";"57,0";"60,0";"51,0";"21,5";"22,2";"20,1";"1002,5";"1003,5";"1002,5";"3,4";"82,0";"7,2";"3065,40";"0,0"
"29/03/2025";"1600";"31,0";"32,2";"30,2";"57,0";"61,0";"53,0";"21,5";"22,2";"20,8";"1001,8";"1002,5";"1001,8";"4,0";"100,0";"8,5";"2780,70";"0,0"
"29/03/2025";"1700";"30,7";"31,9";"30,4";"57,0";"57,0";"51,0";"21,2";"21,7";"20,3";"1001,1";"1001,8";"1001,1";"4,2";"91,0";"8,0";"2924,20";"0,0"
"29/03/2025";"1800";"30,6";"31,4";"29,9";"58,0";"61,0";"53,0";"21,4";"22,6";"20,0";"1001,0";"1001,1";"1000,9";"4,2";"93,0";"8,0";"2332,90";"0,0"
"29/03/2025";"1900";"29,6";"30,8";"29,2";"63,0";"67,0";"58,0";"21,8";"23,0";"21,3";"1001,1";"1001,1";"1000,9";"4,1";"80,0";"7,6";"758,20";"0,0"
"29/03/2025";"2000";"27,8";"29,7";"27,8";"74,0";"74,0";"61,0";"22,7";"22,7";"21,4";"1001,3";"1001,3";"1001,1";"4,6";"80,0";"7,4";"116,80";"0,0"
"29/03/2025";"2100";"27,1";"27,9";"27,1";"80,0";"80,0";"73,0";"23,4";"23,4";"22,6";"1001,8";"1001,8";"1001,3";"3,0";"88,0";"7,5";"11,20";"0,0"
"29/03/2025";"2200";"26,6";"27,1";"26,6";"81,0";"81,0";"79,0";"23,0";"23,3";"23,0";"1002,3";"1002,3";"1001,8";"2,4";"84,0";"5,3";"";"0,0"
"29/03/2025";"2300";"26,2";"26,6";"26,2";"82,0";"82,0";"80,0";"22,9";"23,1";"22,7";"1003,0";"1003,0";"1002,3";"1,7";"82,0";"4,5";"";"0,0"
"30/03/2025";"0000";"25,6";"26,5";"25,6";"86,0";"86,0";"81,0";"23,1";"23,1";"22,9";"1003,5";"1003,5";"1003,0";"1,2";"23,0";"4,0";"";"0,0"
"30/03/2025";"0100";"25,1";"25,6";"25,1";"89,0";"89,0";"86,0";"23,1";"23,2";"23,0";"1003,7";"1003,8";"1003,5";"1,2";"23,0";"2,1";"";"0,0"
"30/03/2025";"0200";"24,7";"25,1";"24,6";"91,0";"91,0";"89,0";"23,2";"23,2";"23,0";"1003,5";"1003,8";"1003,5";"1,5";"23,0";"2,1";"";"0,0"
"30/03/2025";"0300";"24,6";"24,8";"24,5";"92,0";"92,0";"90,0";"23,2";"23,2";"23,0";"1003,1";"1003,5";"1003,0";"0,6";"2,0";"1,9";"";"0,0"
"30/03/2025";"0400";"24,2";"24,7";"24,2";"94,0";"94,0";"92,0";"23,2";"23,3";"23,1";"1002,6";"1003,1";"1002,6";"0,2";"208,0";"1,1";"";"0,0"
"30/03/2025";"0500";"23,9";"24,2";"23,9";"95,0";"95,0";"94,0";"23,1";"23,3";"23,1";"1002,1";"1002,6";"1002,1";"0,5";"310,0";"1,0";"";"0,0"
"30/03/2025";"0600";"23,9";"24,0";"23,8";"96,0";"96,0";"95,0";"23,2";"23,3";"23,1";"1001,8";"1002,1";"1001,8";"0,4";"282,0";"1,5";"";"0,0"
"30/03/2025";"0700";"23,9";"24,2";"23,9";"96,0";"96,0";"96,0";"23,3";"23,6";"23,2";"1001,9";"1002,0";"1001,7";"0,8";"227,0";"1,6";"";"0,2"
"30/03/2025";"0800";"23,8";"24,0";"23,7";"99,0";"99,0";"96,0";"23,5";"23,7";"23,3";"1002,2";"1002,2";"1001,8";"0,2";"250,0";"2,2";"";"0,0"
"30/03/2025";"0900";"24,7";"24,7";"23,7";"100,0";"100,0";"99,0";"24,7";"24,7";"23,5";"1002,7";"1002,8";"1002,2";"0,4";"286,0";"1,6";"93,00";"0,0"
"30/03/2025";"1000";"26,9";"26,9";"24,7";"85,0";"100,0";"85,0";"24,2";"24,9";"23,5";"1003,3";"1003,3";"1002,7";"0,5";"240,0";"1,8";"664,60";"0,0"
"30/03/2025";"1100";"28,2";"28,5";"26,9";"77,0";"85,0";"77,0";"23,9";"25,0";"23,7";"1003,9";"1003,9";"1003,3";"2,5";"120,0";"5,4";"1180,50";"0,0"
"30/03/2025";"1200";"28,9";"29,8";"27,9";"71,0";"79,0";"68,0";"23,2";"24,1";"23,1";"1004,5";"1004,5";"1003,9";"3,2";"109,0";"5,4";"1772,60";"0,0"
"30/03/2025";"1300";"30,4";"30,8";"28,8";"64,0";"73,0";"63,0";"22,8";"23,9";"22,4";"1004,3";"1004,5";"1004,3";"3,8";"116,0";"6,8";"2833,30";"0,0"
"30/03/2025";"1400";"30,9";"31,4";"30,3";"65,0";"67,0";"61,0";"23,5";"23,7";"22,1";"1003,6";"1004,3";"1003,5";"4,1";"103,0";"8,6";"3818,50";"0,0"
"30/03/2025";"1500";"30,2";"31,5";"30,0";"66,0";"67,0";"62,0";"23,1";"23,9";"22,8";"1002,7";"1003,6";"1002,7";"3,8";"115,0";"8,6";"3201,00";"0,0"
"30/03/2025";"1600";"30,2";"31,6";"30,0";"66,0";"67,0";"62,0";"23,2";"23,8";"22,7";"1001,9";"1002,7";"1001,8";"4,2";"114,0";"9,1";"2937,40";"0,0"
"30/03/2025";"1700";"29,8";"31,2";"29,8";"69,0";"69,0";"63,0";"23,4";"23,7";"22,4";"1001,3";"1001,9";"1001,3";"4,9";"103,0";"8,0";"2315,30";"0,0"
"30/03/2025";"1800";"28,7";"30,1";"28,7";"71,0";"73,0";"68,0";"23,0";"23,8";"23,0";"1001,3";"1001,3";"1001,1";"4,9";"94,0";"8,0";"1465,70";"0,0"
"30/03/2025";"1900";"28,5";"29,2";"28,5";"67,0";"72,0";"65,0";"21,8";"23,4";"21,4";"1001,4";"1001,5";"1001,2";"4,2";"100,0";"8,1";"794,70";"0,0"
"30/03/2025";"2000";"27,5";"28,5";"27,5";"75,0";"75,0";"65,0";"22,6";"22,7";"21,3";"1001,7";"1001,7";"1001,4";"3,8";"94,0";"7,3";"215,40";"0,0"
"30/03/2025";"2100";"26,8";"27,5";"26,7";"78,0";"79,0";"74,0";"22,7";"22,9";"22,5";"1002,1";"1002,1";"1001,7";"2,7";"90,0";"6,1";"6,10";"0,2"
"30/03/2025";"2200";"26,4";"26,8";"26,4";"80,0";"80,0";"78,0";"22,7";"22,8";"22,6";"1002,6";"1002,6";"1002,1";"2,4";"91,0";"4,5";"";"0,0"
"30/03/2025";"2300";"26,2";"26,5";"26,1";"84,0";"84,0";"80,0";"23,2";"23,2";"22,7";"1003,2";"1003,2";"1002,6";"1,8";"84,0";"4,8";"";"0,0"
"31/03/2025";"0000";"25,1";"26,2";"24,9";"89,0";"89,0";"83,0";"23,1";"23,2";"22,9";"1003,7";"1003,7";"1003,2";"1,8";"20,0";"2,9";"";"0,0"
"31/03/2025";"0100";"24,9";"25,1";"24,9";"90,0";"90,0";"88,0";"23,2";"23,2";"22,9";"1004,0";"1004,0";"1003,7";"1,0";"351,0";"2,4";"";"0,0"
"31/03/2025";"0200";"25,1";"25,1";"24,7";"90,0";"91,0";"90,0";"23,3";"23,4";"23,1";"1003,6";"1004,1";"1003,6";"0,5";"315,0";"1,6";"";"0,0"
"31/03/2025";"0300";"24,6";"25,2";"24,6";"92,0";"92,0";"90,0";"23,3";"23,4";"23,1";"1002,7";"1003,6";"1002,7";"0,3";"8,0";"1,4";"";"0,0"
"31/03/2025";"0400";"24,6";"24,7";"24,3";"97,0";"97,0";"92,0";"24,0";"24,2";"23,1";"1002,1";"1002,7";"1002,1";"0,9";"73,0";"2,1";"";"0,8"
"31/03/2025";"0500";"23,8";"24,8";"23,8";"99,0";"99,0";"97,0";"23,7";"24,6";"23,6";"1002,0";"1002,1";"1001,9";"1,7";"28,0";"4,8";"";"0,4"
"31/03/2025";"0600";"24,0";"24,1";"23,8";"100,0";"100,0";"99,0";"24,0";"24,1";"23,7";"1001,7";"1002,0";"1001,6";"0,4";"25,0";"3,3";"";"0,2"
"31/03/2025";"0700";"24,1";"24,2";"24,0";"100,0";"100,0";"100,0";"24,1";"24,2";"24,0";"1002,0";"1002,0";"1001,7";"0,7";"341,0";"1,1";"";"0,0"
"31/03/2025";"0800";"23,8";"24,1";"23,8";"100,0";"100,0";"100,0";"23,8";"24,1";"23,8";"1002,7";"1002,7";"1002,0";"0,9";"339,0";"1,5";"";"0,0"
"31/03/2025";"0900";"24,3";"24,4";"23,5";"100,0";"100,0";"100,0";"24,3";"24,4";"23,5";"1003,4";"1003,4";"1002,8";"1,0";"307,0";"1,8";"119,50";"0,0"
"31/03/2025";"1000";"26,8";"26,8";"24,3";"90,0";"100,0";"90,0";"25,1";"25,4";"24,4";"1003,8";"1003,8";"1003,4";"1,0";"310,0";"2,4";"667,10";"0,0"
"31/03/2025";"1100";"28,7";"28,9";"26,7";"74,0";"90,0";"71,0";"23,6";"25,0";"22,8";"1004,4";"1004,4";"1003,8";"2,3";"51,0";"3,5";"1718,60";"0,0"
"31/03/2025";"1200";"29,5";"29,7";"28,3";"69,0";"74,0";"68,0";"23,2";"23,7";"22,5";"1004,7";"1004,7";"1004,4";"2,4";"65,0";"5,5";"2083,40";"0,0"
"31/03/2025";"1300";"29,6";"30,4";"28,9";"67,0";"71,0";"66,0";"22,9";"24,2";"22,6";"1004,5";"1004,7";"1004,5";"1,8";"96,0";"5,1";"2028,00";"0,0"
"31/03/2025";"1400";"30,5";"30,6";"29,5";"65,0";"70,0";"64,0";"23,1";"23,5";"22,7";"1004,0";"1004,6";"1004,0";"2,9";"82,0";"5,6";"1781,60";"0,0"
"31/03/2025";"1500";"30,8";"31,8";"30,2";"61,0";"66,0";"59,0";"22,5";"23,6";"22,4";"1003,4";"1004,0";"1003,4";"3,5";"97,0";"7,2";"2706,90";"0,0"
"31/03/2025";"1600";"30,9";"31,9";"30,5";"63,0";"65,0";"59,0";"23,0";"23,8";"22,4";"1002,7";"1003,4";"1002,7";"3,2";"102,0";"7,7";"3165,10";"0,0"
"31/03/2025";"1700";"30,9";"32,0";"30,6";"64,0";"65,0";"60,0";"23,1";"24,2";"22,7";"1002,3";"1002,7";"1002,3";"2,6";"118,0";"6,3";"2587,40";"0,0"
"31/03/2025";"1800";"30,0";"31,9";"29,6";"71,0";"71,0";"61,0";"24,1";"24,2";"22,9";"1002,2";"1002,3";"1002,1";"3,2";"111,0";"7,5";"1941,60";"0,0"
